periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2022,2023-06-01,SANTA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,77,71,21801,ANCASH,SANTA,CHIMBOTE,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SANTA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,20,18,21801,ANCASH,SANTA,CHIMBOTE,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SANTA,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,98,98,21801,ANCASH,SANTA,CHIMBOTE,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SANTA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1523,1507,21801,ANCASH,SANTA,CHIMBOTE,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,2,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,380,332,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,437,379,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,72,62,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,94,90,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,52,45,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,2,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,251,244,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,450,449,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,128,126,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,15174,13024,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,8,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,345,345,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,55,48,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,27,26,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,2,2,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,3,3,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,8,8,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,39,37,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,4,4,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,472,471,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,7,7,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,88,88,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,39,37,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,16,16,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,33,33,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,41,41,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SELVA CENTRAL,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,253,253,120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,27,24,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,483,472,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,293,273,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,104,99,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,61,56,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,28,25,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,31,31,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,5,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,219,205,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,334,334,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,4,4,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,15757,14733,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,10,10,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,426,420,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,16,16,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,20,20,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,1,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,28,28,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,77,77,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,1184,1181,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,47,47,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,63,63,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,22,22,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,1,1,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,SULLANA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,786,772,200601,PIURA,SULLANA,SULLANA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,41,39,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,949,916,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,211,179,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,42,42,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,37,26,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,33,28,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,5,5,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,329,307,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,437,416,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,31,29,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,175,175,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,58,58,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,73,73,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1589,1563,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,12603,11924,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,4,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS DE CORRUPCION DE FUNCIONARIOS,14,14,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,28,28,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,732,731,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,10,10,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,15,15,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,172,172,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,11,11,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,191,190,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,701,697,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,171,171,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,44,44,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,13,13,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,39,38,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,7,7,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TACNA,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1029,1029,230101,TACNA,TACNA,TACNA,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,3,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,18,18,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,321,315,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,351,342,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,98,98,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,16,16,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,64,64,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,188,186,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,8,8,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,264,253,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,14,14,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,162,162,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,115,114,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,146,145,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1614,1599,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,8981,7990,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,42,41,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,270,270,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
ENERO - DICIEMBRE,2022,2023-06-01,TUMBES,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,14,13,240101,TUMBES,TUMBES,TUMBES,2023-06-15,2023
